rodada,apelido,atleta_id,posicao_id,clube_id,entrou_em_campo,pontuacao,CA,DS,FC,FS,PI,FD,I,FF,FT,SG,A,DE,GS,G,DP,PC,PP,CV,PS,GC,clube_nome,posicao_nome,posicao_abreviacao
15,Thiago Santos,78855,4,284,True,2.2,0,4,4,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Grêmio,Meia,mei
15,Rodrigo Dourado,78865,4,285,True,2.9,0,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Internacional,Meia,mei
15,Rafael Gava,78867,4,1371,True,9.0,0,2,0,4,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,Cuiabá,Meia,mei
15,Moisés Ribeiro,78991,4,315,True,0.8,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chapecoense,Meia,mei
15,Luiz Felipe,79035,3,277,True,8.5,0,3,1,1,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Santos,Zagueiro,zag
15,Víctor Cuesta,79113,3,285,True,5.3,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Internacional,Zagueiro,zag
15,Ricardo Silva,79334,3,327,True,5.7,0,2,2,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,América-MG,Zagueiro,zag
15,Roger Machado ,79437,6,266,True,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fluminense,Técnico,tec
15,Lucas Silva,79701,4,284,True,1.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grêmio,Meia,mei
15,Zé Roberto,80076,5,373,True,1.1,0,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-GO,Atacante,ata
15,Yago Pikachu,80196,4,356,True,7.4,0,1,1,2,7,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,Fortaleza,Meia,mei
15,Cleberson,80281,3,286,True,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Juventude,Zagueiro,zag
15,Luan,80692,3,275,True,1.9,0,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Palmeiras,Zagueiro,zag
15,Pedro Geromel,80853,3,284,True,2.1,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Grêmio,Zagueiro,zag
15,Marquinhos Santos,81031,6,286,True,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Juventude,Técnico,tec
15,Jair,81091,4,282,True,-1.1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-MG,Meia,mei
15,Lucas Mugni,81121,4,265,True,4.1,0,5,1,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Bahia,Meia,mei
15,Mayke,81150,2,275,True,0.1,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Palmeiras,Lateral,lat
15,Carlos Sánchez,81677,4,277,True,-1.5,0,0,1,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Santos,Meia,mei
15,Cazares,81682,4,266,True,-0.9,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fluminense,Meia,mei
15,Rossi,81798,5,265,True,2.1,1,0,3,3,11,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,Bahia,Atacante,ata
15,Alisson,81845,4,284,True,11.3,0,3,0,2,10,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Grêmio,Meia,mei
15,Osman,81898,5,1371,True,-0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cuiabá,Atacante,ata
15,Marcelo Toscano,82276,5,327,True,1.7,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,América-MG,Atacante,ata
15,Juninho,82381,4,327,True,1.4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,América-MG,Meia,mei
15,Chico,82407,4,286,True,3.8,0,2,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Juventude,Meia,mei
15,Zé Rafael ,82455,4,275,True,1.2,1,3,3,3,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Palmeiras,Meia,mei
15,Tinga,82628,2,356,True,-1.0,0,1,2,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Fortaleza,Lateral,lat
15,Matheus Galdezani,82634,4,265,True,-0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bahia,Meia,mei
15,Rafael Forster,82764,3,286,True,-2.0,1,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Juventude,Zagueiro,zag
15,Maurício Barbieri,82792,6,280,False,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bragantino,Técnico,tec
15,Matheus Ribeiro,82943,2,315,True,0.8,0,3,3,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chapecoense,Lateral,lat
15,Gabriel,83257,5,262,True,-5.3,0,0,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,Flamengo,Atacante,ata
15,Marcos Guilherme ,83266,5,277,True,0.4,0,0,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Santos,Atacante,ata
15,Patrick,83433,4,285,True,15.9,0,7,1,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Internacional,Meia,mei
15,Léo Pereira,83528,3,262,True,1.9,0,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flamengo,Zagueiro,zag
15,Bruno Melo,84339,2,356,True,-0.6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fortaleza,Lateral,lat
15,Fernando Sobral,84428,4,354,True,6.6,0,6,3,0,7,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Ceará,Meia,mei
15,Romarinho,84523,5,356,True,1.9,0,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fortaleza,Atacante,ata
15,Robson,84817,5,356,True,10.4,0,2,2,3,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Fortaleza,Atacante,ata
15,Marcos Felipe ,85004,1,266,True,5.0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,Fluminense,Goleiro,gol
15,João Paulo,85425,1,277,True,10.5,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,Santos,Goleiro,gol
15,Léo,85626,2,276,True,-1.1,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,São Paulo,Lateral,lat
15,Hyoran,85931,4,282,True,1.6,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-MG,Meia,mei
15,Borja,86120,5,284,True,12.4,0,0,2,3,3,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,Grêmio,Atacante,ata
15,Wanderson,86143,3,373,True,3.7,1,1,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Atlético-GO,Zagueiro,zag
15,Natanael,86264,2,373,True,6.2,0,1,0,1,11,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Atlético-GO,Lateral,lat
15,Alê,86388,4,327,True,-0.1,0,2,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,América-MG,Meia,mei
15,Victor Luis,86410,2,275,True,-5.3,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Palmeiras,Lateral,lat
15,Tchê Tchê,86686,4,282,True,1.1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-MG,Meia,mei
15,Richard,86711,4,293,True,1.7,1,4,2,2,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Athlético-PR,Meia,mei
15,João Paulo,86770,4,373,True,4.3,0,4,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-GO,Meia,mei
15,Raniel,86797,5,277,True,-0.6,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santos,Atacante,ata
15,Luiz Otávio ,86863,3,265,True,1.1,0,1,2,1,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,Bahia,Zagueiro,zag
15,Marlon ,86864,2,327,True,6.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,América-MG,Lateral,lat
15,Eduardo Bauermann,86970,3,327,True,5.0,0,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,América-MG,Zagueiro,zag
15,Nathan,87009,4,282,True,-0.4,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-MG,Meia,mei
15,Pedro Henrique,87225,3,293,True,0.8,0,1,0,1,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Athlético-PR,Zagueiro,zag
15,Willian Maranhão,87262,4,373,True,1.2,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-GO,Meia,mei
15,Messias,87402,3,354,True,5.0,0,0,2,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Ceará,Zagueiro,zag
15,Anderson Leite,87691,4,315,True,2.5,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chapecoense,Meia,mei
15,Yago Felipe,87747,4,266,True,4.9,0,4,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fluminense,Meia,mei
15,Arrascaeta,87863,4,262,True,2.4,0,2,1,2,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Flamengo,Meia,mei
15,Matheus Vargas,87929,4,356,True,4.2,0,2,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Fortaleza,Meia,mei
15,Gustavo Scarpa,87999,4,275,True,3.1,0,0,3,1,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Palmeiras,Meia,mei
15,Marlon,88427,4,354,True,-2.7,1,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ceará,Meia,mei
15,Buiú,88544,2,354,True,4.3,0,1,2,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ceará,Lateral,lat
15,Lucas Crispim,88597,4,356,True,11.5,0,5,0,2,11,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,Fortaleza,Meia,mei
15,Igor Rabello,89493,3,282,True,0.4,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-MG,Zagueiro,zag
15,Thiago Maia,89637,4,262,True,-0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flamengo,Meia,mei
15,Mendoza,90031,5,354,True,-0.4,0,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ceará,Atacante,ata
15,Bruno Pacheco,90061,2,354,True,7.4,0,2,2,4,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ceará,Lateral,lat
15,Rodolfo,90264,5,327,True,1.8,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,América-MG,Atacante,ata
15,Bruno Henrique,90285,5,262,True,4.3,0,2,2,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flamengo,Atacante,ata
15,Luiz Fernando ,90715,5,284,True,-0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grêmio,Atacante,ata
15,Carlos Eduardo,90917,5,293,True,1.6,0,1,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Athlético-PR,Atacante,ata
15,Éder,91203,3,373,True,3.8,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Atlético-GO,Zagueiro,zag
15,Lucas Perri,91260,1,276,False,-2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,São Paulo,Goleiro,gol
15,Matheus Jussa,91689,4,356,True,1.3,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fortaleza,Meia,mei
15,Felipe,91733,4,356,True,-0.8,0,4,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Fortaleza,Meia,mei
15,Zé Ivaldo,91866,3,293,True,0.2,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Athlético-PR,Zagueiro,zag
15,Ravanelli,92193,4,315,True,1.0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chapecoense,Meia,mei
15,Renato Kayzer,92696,5,293,True,8.0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Athlético-PR,Atacante,ata
15,Deyverson,92708,5,275,True,0.7,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Palmeiras,Atacante,ata
15,Mateus Vital,93108,4,264,True,-0.2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corinthians,Meia,mei
15,Benítez,93550,4,276,False,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,São Paulo,Meia,mei
15,Maycon Douglas,93653,5,265,True,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bahia,Atacante,ata
15,Paulo Henrique,93716,2,286,True,0.9,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Juventude,Lateral,lat
15,Daniel,93791,4,265,True,-0.2,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bahia,Meia,mei
15,Marcinho,93797,2,293,True,-2.0,0,0,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Athlético-PR,Lateral,lat
15,Perotti,94286,5,315,True,0.4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chapecoense,Atacante,ata
15,William Oliveira,94297,4,354,True,4.1,0,3,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Ceará,Meia,mei
15,Raphael Veiga,94509,4,275,True,-0.4,0,0,3,2,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Palmeiras,Meia,mei
15,Pedro,94583,5,262,True,2.6,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flamengo,Atacante,ata
15,Capixaba,94894,5,286,True,1.0,0,1,1,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Juventude,Atacante,ata
15,Nacho Fernández,94916,4,282,True,6.7,0,1,0,1,14,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,Atlético-MG,Meia,mei
15,Juninho Capixaba,94968,2,265,True,0.2,0,2,3,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Bahia,Lateral,lat
15,Matheus Jesus,95335,4,286,True,0.4,0,2,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Juventude,Meia,mei
15,Orejuela,95352,2,276,True,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,São Paulo,Lateral,lat
15,Igor Vinícius,95466,2,276,True,1.6,1,4,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,São Paulo,Lateral,lat
15,Raniele,95556,4,265,True,2.2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bahia,Meia,mei
15,Marcelo Benevenuto,95638,3,356,True,11.3,0,4,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Fortaleza,Zagueiro,zag
15,Nathan Silva,95794,3,282,True,10.2,0,3,2,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Atlético-MG,Zagueiro,zag
15,Lima,96340,4,354,True,5.0,0,3,1,3,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Ceará,Meia,mei
15,Daniel,96468,1,285,True,12.0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,Internacional,Goleiro,gol
15,Allan,96652,4,282,True,-3.1,1,1,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-MG,Meia,mei
15,Saravia,96725,2,285,True,9.4,0,5,2,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Internacional,Lateral,lat
15,Dudu,97133,2,373,True,4.5,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Atlético-GO,Lateral,lat
15,Janderson,97245,5,373,True,2.1,0,1,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-GO,Atacante,ata
15,Zé Ricardo,97317,4,327,True,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,América-MG,Meia,mei
15,Gustavo Mosquito,97450,5,264,True,1.8,0,2,2,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Corinthians,Atacante,ata
15,Busanello,97537,2,315,True,9.3,0,4,0,3,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Chapecoense,Lateral,lat
15,Dawhan,97780,4,286,True,-0.2,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Juventude,Meia,mei
15,Erick,97810,5,354,True,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ceará,Atacante,ata
15,Erick,98022,2,293,True,4.6,0,3,1,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Athlético-PR,Lateral,lat
15,Jaderson,98224,4,293,True,0.0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Athlético-PR,Meia,mei
15,Savarino,98672,5,282,True,1.7,0,1,1,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-MG,Atacante,ata
15,Jean Pyerre,98832,4,284,True,-0.4,0,1,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grêmio,Meia,mei
15,Derlan,98945,3,315,True,-3.3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Chapecoense,Zagueiro,zag
15,Lucas Braga,99119,5,277,True,-0.7,0,1,2,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Santos,Atacante,ata
15,Michael,99392,5,262,True,1.7,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Flamengo,Atacante,ata
15,Baralhas,99440,4,373,True,2.6,0,3,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-GO,Meia,mei
